target_id	length	eff_length	est_counts	tpm
b2764	1800	1301	1	3.84093
b2765	366	15.9154	0	0
b2766	1272	773	4	25.858
b2767	261	10.224	0	0
b2768	576	83.6041	0	0
b2769	861	362	1	13.804
b2770	780	281	0	0
b2771	1338	839	0	0
b4463	1455	956	1	5.22704
b2774	786	287	0	0
b2775	1278	779	0	0
b2776	1479	980	0	0
b2777	672	173.052	7	202.132
b4682	141	7.23733	0	0
b2778	873	374	0	0
b2779	1299	800	619	3866.47
b2780	1638	1139	326	1430.24
b2781	792	293	0	0
b2782	336	13.7623	0	0
b2783	249	9.81725	0	0
b2784	2235	1736	11	31.6633
b2785	1302	803	3	18.6689
b2786	2757	2258	14	30.9826
b2787	1341	842	1	5.93474
b2788	1341	842	3	17.8042
b2789	1353	854	0	0
b2790	450	26.8585	0	0
b2791	783	284	8	140.762
b2792	330	13.3957	0	0
b2793	546	62.7123	5	398.411
b2794	849	350	24	342.655
b2795	1365	866	10	57.7027
b2796	1290	791	309	1952.07
b2797	1368	869	188	1081.07
b2798	756	257	0	0
b2799	1149	650	1	7.68777
b2800	648	149.243	0	0
b2801	1317	818	0	0
b2802	1776	1277	0	0
b2803	1449	950	1	5.26005
b2804	423	22.2141	0	0
b2805	732	233	2	42.8931
b2806	1101	602	16	132.812
b2807	396	18.7715	0	0
b2808	918	419	7	83.483
b2809	228	9.17816	0	0
b2810	1206	707	7	49.4758
b2811	444	25.6983	0	0
b2812	807	308	12	194.69
b2813	1098	599	35	291.981
b2814	77	6.27601	0	0
b2815	77	6.27601	0	0
b2816	77	6.27601	0	0
b2817	1254	755	11	72.8047
b2818	1332	833	2	11.9977
b2819	1827	1328	7	26.3399
b2820	3543	3044	32	52.5314
b2821	2889	2390	6	12.5449
b2822	3369	2870	24	41.7872
b2823	324	13.047	0	0
b2824	408	20.1799	0	0
b2825	564	74.6286	0	0
b2826	471	31.6352	0	0
b2827	795	296	10	168.819
b2828	876	377	3	39.7643
b2829	2247	1748	13	37.1634
b2830	531	54.2343	6	552.829
b2831	690	191.014	4	104.643
b2832	714	215.002	11	255.661
b2833	219	8.9292	0	0
b2834	1041	542	13	119.855
b2835	1194	695	1	7.19
b2836	2160	1661	14	42.1184
b2837	1032	533	15	140.63
b2838	1263	764	2	13.0813
b2839	936	437	3	34.3047
b2840	693	194.011	4	103.026
b2841	1419	920	4	21.7263
b2842	762	263	0	0
b2843	837	338	0	0
b2844	1182	683	6	43.898
b2845	1230	731	40	273.436
b2846	633	134.567	0	0
b2847	810	311	2	32.1354
b2848	483	34.9588	0	0
b4683	81	6.32814	0	0
b2849	426	22.6627	0	0
b2850	492	37.7891	0	0
b2851	492	37.7891	0	0
b2852	1377	878	1	5.6914
b2853	219	8.9292	0	0
b2854	504	42.0749	0	0
b2856	633	134.567	1	37.1343
b2858	708	209.003	0	0
b2859	399	19.1073	0	0
b2860	906	407	1.66667	20.4629
b2861	366	15.9154	0	0
b2863	1137	638	6	46.9942
b2864	74	6.23749	0	0
b2865	756	257	3	58.3313
b2866	2259	1760	1	2.83923
b2867	879	380	1	13.1501
b2868	480	34.082	0	0
b2869	1779	1280	2	7.80789
b2870	1191	692	0	0
b2871	1197	698	0	0
b2872	1212	713	0	0
b2873	1386	887	0	0
b2874	933	434	0	0
b2875	1626	1127	0	0
b2876	771	272	0	0
b2877	579	85.9688	0	0
b2878	3099	2600	0	0
b2879	1329	830	0	0
b2880	780	281	0	0
b2881	2871	2372	5	10.5334
b2882	1401	902	1	5.53997
b2883	1320	821	1	6.08654
b4464	1368	869	2	11.5007
b2886	489	36.8111	0	0
b2887	1920	1421	0	0
b2888	1449	950	0	0
b4684	126	6.98504	0	0
b2889	549	64.5658	0	0
b2890	1518	1019	192	941.544
b2891	1098	599	138	1151.24
b2892	1734	1235	21	84.9701
b2893	711	212.003	6	141.424
b2894	897	398	13	163.22
b2895	522	49.7597	10	1004.24
b2896	408	20.1799	0	0
b2897	267	10.4402	0	0
b2898	981	482	52	539.101
b2899	660	161.116	4	124.061
b2900	312	12.3992	0	0
b2901	1440	941	34	180.552
b2902	744	245	0	0
b2903	2874	2375	4	8.41609
b2904	390	18.1303	0	0
b2905	1095	596	1	8.38431
b2906	1203	704	6	42.5885
b2907	1179	680	8	58.7888
b2908	1326	827	8	48.3391
b2909	579	85.9688	25	1453.16
b2910	330	13.3957	0	0
b2912	549	64.5658	3	232.184
b4665	60	6.06385	0	0
b2913	1233	734	5	34.0399
b2914	660	161.116	36	1116.55
b2915	321	12.8791	0	0
b2916	894	395	7	88.5553
b2917	2145	1646	0	0
b2918	996	497	0	0
b2919	786	287	1	17.4113
b2920	1479	980	0	0
b2921	897	398	0	0
b2922	741	242	13	268.436
b2923	636	137.482	3	109.041
b2924	861	362	48	662.592
b2925	1080	581	169	1453.53
b2926	1164	665	155	1164.73
b2927	1020	521	48	460.381
b2928	714	215.002	1	23.2419
b2929	510	44.4593	1	112.396
b2930	966	467	0	0
b4465	1278	779	0	0
b2933	1389	890	0	0
b2934	444	25.6983	0	0
b2935	1992	1493	102	341.393
b2936	759	260	7	134.536
b2937	921	422	16	189.462
b2938	1977	1478	99	334.715
b2939	132	7.08371	0	0
b2940	216	8.84923	0	0
b2942	1155	656	126	959.799
b2943	1395	896	5	27.8853
b2944	498	39.8547	0	0
b2945	708	209.003	0	0
b2946	732	233	7	150.126
b2947	951	452	13	143.72
b2948	564	74.6286	3	200.877
b2949	417	21.3604	0	0
b2950	981	482	0	0
b2951	705	206.004	10	242.57
b2952	567	76.7977	2	130.135
b2953	291	11.4031	0	0
b2954	594	98.4446	4	203.04
b2955	1137	638	21	164.48
b2956	1008	509	0	0
b2957	1047	548	0	0
b2958	720	221.001	2	45.2219
b2959	327	13.2192	0	0
b2960	720	221.001	8	180.888
b2961	1053	554	16	144.319
b2962	276	10.782	0	0
b2963	1080	581	4	34.4031
b2964	1257	758	23	151.626
b2965	2136	1637	16	48.8411
b2966	708	209.003	1	23.909
b2967	76	6.26311	0	0
b2968	537	57.4692	0	0
b2969	963	464	2	21.539
b2970	849	350	7	99.941
b2971	411	20.5608	0	0
b2972	810	311	2	32.1354
b4466	4563	4064	192	236.081
b2975	1683	1184	0	0
b2976	2172	1673	1	2.98688
b2977	405	19.811	0	0
b4467	1224	725	1	6.89248
b4468	1053	554	0	0
b2979	1500	1001	0	0
b2980	765	266	3	56.3577
b2981	1101	602	0	0
b2982	1017	518	11.1308	107.377
b2983	1068	569	1	8.78216
b2984	759	260	0	0
b2985	714	215.002	0	0
b2986	693	194.011	0	0
b2987	1500	1001	0	0
b2988	1860	1361	25	91.7901
b2989	867	368	0	0
b2990	249	9.81725	0	0
b2991	342	14.1482	0	0
b2992	489	36.8111	0	0
b2993	495	38.8032	1	128.779
b2994	1704	1205	2	8.29386
b2995	1179	680	2	14.6972
b2996	987	488	0	0
b2997	1119	620	6	48.3586
b2998	288	11.2734	0	0
b4658	837	338	0	0
b3001	1041	542	2	18.4393
b3002	495	38.8032	4	515.117
b3003	885	386	0	0
b3005	426	22.6627	0	0
b3006	735	236	16	338.783
b3008	1188	689	3	21.7578
b3009	660	161.116	3	93.046
b3010	957	458	10	109.106
b3011	1164	665	20	150.287
b3012	828	329	6	91.1316
b3013	927	428	3	35.0261
b3014	258	10.1192	0	0
b4469	2220	1721	38	110.336
b3017	1413	914	15	82.0085
b3018	738	239	15	313.622
b3019	2259	1760	50	141.962
b3020	1608	1109	0	0
b3021	396	18.7715	0	0
b3022	297	11.6716	0	0
b3023	483	34.9588	0	0
b3024	393	18.446	0	0
b3025	660	161.116	0	0
b3026	1350	851	2	11.744
b3027	333	13.5766	0	0
b3028	582	88.3792	4	226.164
b3029	315	12.5554	0	0
b3030	1893	1394	63	225.835
b3031	582	88.3792	1	56.541
b3032	828	329	9	136.697
b3033	423	22.2141	0	0
b3034	630	131.665	4	151.811
b3035	1482	983	108	549.015
b3037	672	173.052	6	173.256
b3038	1161	662	29	218.904
b3039	789	290	0	0
b3040	774	275	7	127.198
b3041	654	155.169	16	515.264
b3042	291	11.4031	0	0
b3043	552	66.4726	0	0
b3046	2474	1975	4	10.1206
b3044	366	15.9154	0	0
b3045	906	407	1.66667	20.4629
b3047	750	251	1	19.9086
b3048	1065	566	1	8.82871
b3049	201	8.47023	0	0
b3050	630	131.665	0	0
b3051	1662	1163	1	4.29669
b4664	60	6.06385	0	0
b4666	60	6.06385	0	0
b3052	1434	935	17	90.8555
b3053	2841	2342	8	17.0693
b3054	1302	803	4	24.8919
b3055	621	123.049	5	203.051
b3056	1239	740	20	135.055
b3057	822	323	4	61.883
b3058	369	16.165	0	0
b3059	618	120.213	0	0
b3060	933	434	0	0
b3061	912	413	0	0
b3062	606	109.099	0	0
b3063	1464	965	1	5.17829
b3064	1014	515	17	164.951
b3065	216	8.84923	0	0
b3066	1746	1247	56	224.406
b3067	1842	1343	271	1008.34
b3068	507	43.2459	1	115.55
b3069	76	6.26311	0	0
b3070	765	266	3	56.3577
b3071	624	125.904	4	158.757
b3072	1521	1022	0	0
b3073	1380	881	0	0
b3074	333	13.5766	0	0
b3075	984	485	3	30.9096
b3076	3093	2594	1	1.92639
b3077	450	26.8585	0	0
b3078	1434	935	0	0
b3079	1071	572	0	0
b3080	2352	1853	2	5.39347
b3081	2019	1520	0	0
b3082	417	21.3604	0	0
b3083	315	12.5554	0	0
b3084	1137	638	20	156.647
b3085	504	42.0749	1	118.766
b3086	693	194.011	0	0
b3087	987	488	1	10.2399
b3088	966	467	8	85.6026
b3089	1245	746	7	46.8892
b3090	552	66.4726	0	0
b3091	1488	989	1	5.05263
b3092	1413	914	4	21.8689
b3093	1419	920	0	0
b3094	777	278	6	107.85
b3095	663	164.095	8	243.617
b3096	384	17.5267	0	0
b3097	369	16.165	0	0
b3098	306	12.0979	0	0
b3099	405	19.811	0	0
b3100	300	11.8104	0	0
b3101	393	18.446	0	0
b3102	987	488	2	20.4797
b3103	366	15.9154	0	0
b3104	357	15.2072	0	0
b3105	897	398	5	62.777
b3106	702	203.005	0	0
b3107	165	7.68321	0	0
b4470	1311	812	7	43.078
b3110	1332	833	4	23.9954
b4471	1365	866	1	5.77027
b3113	390	18.1303	0	0
b3114	2295	1796	0	0
b3115	1209	710	1	7.0381
b3116	1332	833	2	11.9977
b3117	990	491	0	0
b3118	939	440	1	11.3569
b3119	219	8.9292	0	0
b3120	540	59.1642	0	0
b3121	1188	689	1	7.25261
b3124	1146	647	0	0
b3125	885	386	3	38.8372
b3126	771	272	0	0
b3127	1335	836	0	0
b3128	1572	1073	1	4.65708
b3129	336	13.7623	0	0
b3130	465	30.1458	0	0
b3131	810	311	10	160.677
b3132	1281	782	0	0
b3133	474	32.4213	0	0
b3134	375	16.6861	0	0
b3135	555	68.4326	0	0
b3136	1155	656	0	0
b3137	861	362	1	13.804
b3138	477	33.2366	0	0
b3139	804	305	0	0
b3140	792	293	0	0
b3141	756	257	1	19.4438
b3142	585	90.8337	1	55.0132
b3143	696	197.009	0	0
b3144	2517	2018	1	2.47624
b3145	1092	593	2	16.8535
b3146	861	362	8	110.432
b3147	2037	1538	43	139.709
b3148	396	18.7715	0	0
b3149	591	95.8682	2	104.248
b3150	576	83.6041	15	896.556
b3151	1041	542	5	46.0983
b3152	636	137.482	1	36.347
b3153	519	48.3653	0	0
b3154	444	25.6983	0	0
b3155	303	11.9525	0	0
b3156	504	42.0749	1	118.766
b3157	525	51.202	1	97.5949
b3158	996	497	0	0
b3159	879	380	0	0
b3160	1008	509	8	78.5391
b3161	1245	746	0	0
b3162	1890	1391	142	510.123
b4685	81	6.32814	0	0
b3163	885	386	67	867.364
b3164	2136	1637	309	943.243
b3165	270	10.5518	0	0
b3166	945	446	21	235.287
b3167	402	19.4536	0	0
b3168	2673	2174	486	1117.1
b3169	1488	989	248	1253.05
b3170	453	27.47	6	1091.46
b3171	77	6.27601	0	0
b3172	1344	845	24	141.928
b3173	1626	1127	6	26.6036
b3174	87	6.40809	0	0
b3175	333	13.5766	0	0
b3176	1338	839	96	571.772
b3177	849	350	1	14.2773
b3178	1935	1436	193	671.609
b3179	630	131.665	18	683.152
b3180	294	11.5358	0	0
b3181	477	33.2366	24	3608.35
b3182	1434	935	5	26.7222
b3183	1173	674	33	244.663
b3184	966	467	37	395.912
b3185	258	10.1192	0	0
b3186	312	12.3992	0	0
b3187	972	473	42	443.713
b3188	279	10.9009	0	0
b3189	1260	761	136	893.034
b3190	255	10.0165	0	0
b3191	294	11.5358	0	0
b3192	636	137.482	14	508.858
b3193	552	66.4726	9	676.571
b3194	783	284	7	123.167
b3195	810	311	16	257.083
b3196	978	479	7	73.0258
b3197	987	488	18	184.317
b3198	567	76.7977	13	845.88
b3199	576	83.6041	6	358.622
b3200	558	70.4455	7	496.545
b3201	726	227.001	23	506.308
b3202	1434	935	59	315.322
b3203	288	11.2734	0	0
b3204	492	37.7891	2	264.47
b3205	855	356	9	126.33
b3206	273	10.6657	0	0
b3207	633	134.567	41	1522.51
b3208	729	230.001	3	65.1788
b3209	654	155.169	2	64.408
b3210	2337	1838	41	111.468
b3211	930	431	1	11.5941
b3212	4461	3962	19	23.9636
b3213	1419	920	2	10.8632
b3214	765	266	6	112.715
b3215	675	176.042	1	28.3855
b3216	2382	1883	3	7.96131
b4569	546	62.7123	0	0
b3218	1017	518	11.1308	107.377
b3219	717	218.002	3	68.7663
b3220	1128	629	2	15.8889
b3221	465	30.1458	0	0
b3222	876	377	0	0
b3223	690	191.014	0	0
b3224	1491	992	3	15.112
b3225	894	395	2	25.3015
b3226	792	293	14	238.767
b3227	1368	869	0	0
b3228	498	39.8547	6	752.29
b3229	639	140.408	174	6192.57
b3230	393	18.446	0	0
b3231	429	23.1265	0	0
b3232	1128	629	3	23.8333
b3233	399	19.1073	0	0
b3234	1368	869	8	46.0028
b3235	1068	569	9	79.0395
b3236	939	440	39	442.92
b3237	471	31.6352	6	947.752
b3238	264	10.331	0	0
b3239	273	10.6657	0	0
b3240	1968	1469	3	10.205
b3241	933	434	1	11.5139
b3242	204	8.54336	0	0
b3243	930	431	8	92.7527
b3244	1446	947	38	200.515
b4472	3801	3302	28	42.3735
b3247	1470	971	21	108.072
b3248	594	98.4446	5	253.8
b3249	489	36.8111	0	0
b3250	1104	605	23	189.971
b3251	1044	545	52	476.783
b3252	1941	1442	18	62.3765
b3253	975	476	0	0
b4697	143	7.27242	0	0
b4646	396	18.7715	0	0
b3255	471	31.6352	5	789.793
b3256	1350	851	158	927.772
b3257	243	9.62572	0	0
b3258	1452	953	9	47.1915
b3259	882	383	20	260.943
b3260	966	467	170	1819.05
b3261	297	11.6716	0	0
b3262	885	386	1	12.9457
b3263	180	7.99211	0	0
b3264	663	164.095	0	0
b3265	1158	659	2	15.1656
b3266	3105	2606	0	0
b3267	222	9.01066	0	0
b3268	1026	527	0	0
b3269	1182	683	2	14.6327
b3270	1104	605	0	0
b3271	759	260	0	0
b3272	120	6.88922	0	0
b3273	76	6.26311	0	0
b3274	120	6.88922	0	0
b3275	2904	2405	6.13726e-05	0.000127519
b3276	76	6.26311	0	0
b3277	77	6.27601	0	0
b3278	1542	1043	10	47.9104
b3279	555	68.4326	5	365.108
b3280	258	10.1192	0	0
b3281	819	320	17	265.468
b3282	573	81.2865	0	0
b3283	543	60.9118	4	328.15
b3284	474	32.4213	0	0
b4473	1125	626	2	15.965
b3287	510	44.4593	21	2360.32
b3288	948	449	59	656.628
b3289	1290	791	15	94.7608
b3290	1377	878	16	91.0624
b3291	411	20.5608	0	0
b4550	219	8.9292	0	0
b3292	426	22.6627	0	0
b3293	369	16.165	0	0
b3294	384	17.5267	0	0
b3295	990	491	1277	12996.4
b3296	621	123.049	581	23594.5
b3297	390	18.1303	0	0
b3298	357	15.2072	0	0
b3299	117	6.84233	0	0
b3300	1332	833	1373	8236.44
b3301	435	24.1027	0	0
b3302	180	7.99211	0	0
b3303	504	42.0749	58	6888.41
b3304	354	14.9839	0	0
b3305	534	55.826	109	9756.71
b3306	393	18.446	0	0
b3307	306	12.0979	0	0
b3308	540	59.1642	276	23311.1
b3309	315	12.5554	0	0
b3310	372	16.4218	0	0
b3311	255	10.0165	0	0
b3312	192	8.25831	0	0
b3313	411	20.5608	0	0
b3314	702	203.005	1209	29760
b3315	333	13.5766	0	0
b3316	279	10.9009	0	0
b3317	822	323	216	3341.68
b3318	303	11.9525	0	0
b3319	606	109.099	361	16534.9
b3320	630	131.665	596	22619.9
b3321	312	12.3992	0	0
b3322	420	21.7802	0	0
b3323	1470	971	0	0
b3324	816	317	2	31.5271
b3325	1953	1454	0	0
b3326	1482	983	0	0
b3327	1197	698	0	0
b3328	438	24.6163	0	0
b3329	510	44.4593	0	0
b3330	378	16.9581	0	0
b3331	588	93.3306	0	0
b3332	984	485	1	10.3032
b3333	1164	665	0	0
b3334	462	29.4405	0	0
b3335	678	179.034	0	0
b3336	477	33.2366	0	0
b3337	195	8.32774	0	0
b3338	2694	2195	9	20.489
b3339	1185	686	2694.63	19628.6
b3340	2115	1616	3427	10597.1
b3341	540	59.1642	297	25084.8
b3342	375	16.6861	0	0
b3343	288	11.2734	0	0
b3344	360	15.4367	0	0
b3345	387	17.824	0	0
b3346	723	224.001	21	468.472
b3347	813	314	150	2387.13
b3348	219	8.9292	0	0
b3349	591	95.8682	49	2554.08
b4551	201	8.47023	0	0
b3350	1806	1307	6	22.9398
b3351	555	68.4326	1	73.0215
b3352	1914	1415	26	91.8186
b3353	1023	524	4	38.1454
b3354	219	8.9292	0	0
b3355	870	371	3	40.4074
b3356	405	19.811	0	0
b3357	633	134.567	9	334.209
b3358	2103	1604	17	52.9613
b3359	1221	722	3	20.7634
b3360	564	74.6286	0	0
b3361	603	106.387	0	0
b3362	168	7.743	0	0
b3363	573	81.2865	3	184.424
b3364	1182	683	85	621.888
b3365	2544	2045	2	4.88709
b3366	327	13.2192	0	0
b3367	807	308	0	0
b3368	1374	875	3	17.1327
b3369	168	7.743	0	0
b3370	1338	839	0	0
b3371	1023	524	0	0
b4474	831	332	0	0
b3374	786	287	0	0
b3375	732	233	3	64.3396
b3376	1086	587	1	8.51286
b3377	1305	806	0	0
b3378	354	14.9839	0	0
b3379	879	380	0	0
b3380	1227	728	0	0
b3381	1164	665	0	0
b3382	363	15.6727	0	0
b3383	906	407	4	49.1111
b3384	1005	506	24	237.014
b3385	759	260	6	115.317
b3386	678	179.034	4	111.645
b3387	837	338	28	413.957
b3388	1287	788	56	355.12
b3389	1089	590	108	914.714
b3390	522	49.7597	26	2611.02
b3391	1239	740	0	0
b3392	405	19.811	0	0
b3393	441	25.1479	0	0
b3394	540	59.1642	0	0
b3395	780	281	0	0
b3396	2553	2054	23	55.9553
b3397	561	72.511	0	0
b3398	2136	1637	17	51.8936
b3399	669	170.064	9	264.451
b3400	402	19.4536	0	0
b3401	879	380	25	328.753
b3402	1725	1226	4	16.3036
b3403	1623	1124	116	515.71
b3404	1353	854	12	70.2162
b3405	720	221.001	21	474.83
b3406	477	33.2366	2	300.696
b3407	2322	1823	50	137.056
b3408	228	9.17816	0	0
b3409	2322	1823	30	82.2334
b3410	237	9.44154	0	0
b3411	879	380	2	26.3003
b3412	771	272	4	73.486
b3413	684	185.022	0	0
b3414	576	83.6041	49	2928.75
b3415	1317	818	4	24.4355
b3416	2085	1586	4	12.6029
b3417	2394	1895	9	23.7327
b3418	2706	2207	60	135.851
b4475	1017	518	0	0
b3421	1227	728	1	6.86408
b3422	1599	1100	1	4.54277
b3423	756	257	13	252.769
b3424	831	332	10	150.514
b3425	327	13.2192	0	0
b3426	1506	1007	8	39.6985
b3427	219	8.9292	0	0
b3428	2448	1949	20	51.2781
b3429	1434	935	5	26.7222
b3430	1296	797	1	6.26983
b3431	1974	1475	1	3.38783
b3432	2187	1688	3	8.88101
b3433	1104	605	18	148.673
b3434	594	98.4446	1	50.76
b4476	1341	842	0	0
b3437	528	52.6932	0	0
b3438	996	497	20	201.089
b3439	696	197.009	2	50.7292
b3440	1038	539	5	46.3548
b3441	489	36.8111	0	0
b3442	1179	680	0	0
b3443	495	38.8032	0	0
b3444	276	10.782	0	0
b3445	504	42.0749	0.75	89.0743
b3446	285	11.1465	0	0
b3447	1743	1244	1	4.01692
b3448	441	25.1479	0	0
b3449	744	245	1	20.3961
b3450	1071	572	0	0
b3451	846	347	0	0
b3452	888	389	1	12.8459
b3453	1317	818	0	0
b3454	714	215.002	0	0
b3455	768	269	2	37.1528
b3456	1278	779	0	0
b3457	927	428	0	0
b3458	1110	611	2	16.357
b3459	384	17.5267	0	0
b3460	1104	605	1	8.25959
b3461	855	356	52	729.906
b3462	1059	560	15	133.85
b3463	669	170.064	4	117.534
b3464	1494	995	37	185.82
b3465	597	101.058	6	296.685
b3466	270	10.5518	0	0
b3467	360	15.4367	0	0
b3468	627	128.777	2	77.6081
b3469	2199	1700	12	35.2733
b3470	246	9.72054	0	0
b3471	666	167.078	5	149.542
b3472	558	70.4455	12	851.22
b3473	1218	719	4	27.8
b3474	1050	551	1	9.06906
b3475	588	93.3306	9	481.872
b3476	1575	1076	2	9.2882
b3477	945	446	0	0
b3478	834	335	0	0
b3479	765	266	0	0
b3480	807	308	0	0
b3481	402	19.4536	0	0
b3482	4236	3737	5.56368e-05	7.43966e-05
b3483	384	17.5267	0	0
b4552	351	14.7665	0	0
b3484	1137	638	0.5	3.91618
b3485	1125	626	0	0
b3486	2736	2237	9	20.1044
b3487	1068	569	5	43.9108
b3488	1623	1124	2	8.89155
b4660	1608	1109	1	4.50591
b3491	1053	554	0	0
b3492	1203	704	10	70.9808
b3493	1500	1001	38	189.698
b3494	336	13.7623	0	0
b3495	435	24.1027	0	0
b3496	1470	971	6	30.8778
b3497	753	254	1	19.6734
b3498	2043	1544	50	161.822
b3499	843	344	3	43.5789
b3500	1353	854	14	81.9189
b4613	84	6.36785	0	0
b3501	354	14.9839	0	0
b3502	1290	791	1	6.31738
b3503	426	22.6627	0	0
b3504	1224	725	1	6.89248
b3505	1017	518	11.1308	107.377
b3506	567	76.7977	0	0
b3507	531	54.2343	0	0
b3508	648	149.243	0	0
b3509	327	13.2192	0	0
b3510	333	13.5766	0	0
b3511	573	81.2865	0	0
b3512	528	52.6932	0	0
b3513	1158	659	0	0
b3514	3114	2615	5	9.55459
b3515	729	230.001	2	43.4525
b3516	825	326	9	137.955
b3517	1401	902	1.5	8.30995
b3518	1398	899	1	5.55845
b3519	1650	1151	2	8.68297
b3520	603	106.387	0	0
b3521	900	401	6	74.7688
b3522	1014	515	5	48.5151
b3523	1323	824	2	12.1288
b3524	2061	1562	1	3.19914
b3525	768	269	0	0
b3526	930	431	25	289.852
b3527	1497	998	21	105.148
b3528	1287	788	7	44.39
b3529	1989	1490	14	46.9522
b3530	3474	2975	4	6.71872
b3531	1107	608	1	8.21883
b3532	2340	1841	2	5.42863
b3533	2619	2120	1	2.3571
b3534	753	254	2	39.3468
b3535	189	8.19007	0	0
b3536	1572	1073	20	93.1417
b3537	192	8.25831	0	0
b3538	1680	1181	2	8.46241
b4453	108	6.70564	0	0
b3539	1272	773	9	58.1804
b3540	1005	506	3	29.6268
b3541	984	485	0	0
b3542	903	404	0	0
b3543	1020	521	0	0
b3544	1608	1109	12	54.0709
b3545	77	6.27601	0	0
b3546	1692	1193	3	12.5659
b3547	1209	710	0	0
b3548	699	200.007	1	24.9844
b3549	564	74.6286	2	133.918
b3550	441	25.1479	0	0
b3551	2334	1835	25	68.0797
b3552	660	161.116	38	1178.58
b3553	975	476	14	146.972
b3554	711	212.003	14	329.99
b3555	291	11.4031	0	0
b3556	213	8.77069	0	0
b4647	185	8.10085	0	0
b4455	153	7.45333	0	0
b3557	522	49.7597	0	0
b3558	852	353	2	28.3119
b3559	2070	1571	83	264.007
b3560	912	413	35	423.479
b4553	300	11.8104	0	0
b3561	996	497	1	10.0544
b3562	438	24.6163	0	0
b3563	342	14.1482	0	0
b3564	1455	956	0	0
b3565	1323	824	0	0
b3566	993	494	0	0
b3567	1542	1043	1	4.79104
b3568	1182	683	0	0
b3569	1179	680	3	22.0458
b3570	825	326	49	751.09
b3571	2031	1532	2	6.52357
b3572	1254	755	18	119.135
b3573	474	32.4213	0	0
b3574	849	350	3	42.8319
b3575	999	500	0	0
b3576	468	30.877	0	0
b3577	474	32.4213	0	0
b3578	1278	779	0	0
b3579	987	488	0	0
b3580	1497	998	0	0
b3581	663	164.095	0	0
b3582	861	362	0	0
b3583	696	197.009	0	0
b4648	102	6.61767	0	0
b4649	192	8.25831	0	0
b3584	741	242	0	0
b3585	975	476	2	20.996
b3586	1137	638	1	7.83237
b3587	324	13.047	0	0
b3588	1539	1040	1	4.80486
b3589	1152	653	0	0
b3590	1845	1346	16	59.4003
b3591	1392	893	18	100.724
b3592	609	111.839	2	89.3613
b3593	4134	3635	0.999944	1.37463
b3594	843	344	0	0
b3595	945	446	0	0
b3596	462	29.4405	0	0
b4650	252	9.91589	0	0
b4651	366	15.9154	0	0
b4615	438	24.6163	0	0
b4652	201	8.47023	0	0
b3597	1137	638	0	0
b3598	363	15.6727	0	0
b3599	1914	1415	15	52.9723
b3600	1149	650	22	169.131
b3601	588	93.3306	6	321.248
b4554	210	8.69356	0	0
b3602	363	15.6727	0	0
b3603	1656	1157	3	12.9569
b3604	777	278	1	17.975
b3605	1191	692	2	14.4423
b3606	474	32.4213	0	0
b3607	822	323	11	170.178
b3608	1020	521	16	153.46
b3609	468	30.877	5	809.186
b3610	252	9.91589	0	0
b3611	432	23.6063	0	0
b3612	1545	1046	132	630.603
b3613	1260	761	10	65.6643
b3614	960	461	6	65.0375
b3615	1035	536	0	0
b3616	1026	527	47	445.657
b3617	1197	698	78	558.41
b3618	858	359	20	278.387
b3619	933	434	80	921.115
b3620	1047	548	19	173.255
b3621	960	461	18	195.113
b3622	1260	761	61	400.552
b3623	1074	575	37	321.549
b3624	852	353	23	325.587
b3625	699	200.007	6	149.906
b3626	1017	518	42	405.166
b3627	1020	521	21	201.417
b3628	1080	581	16	137.612
b3629	936	437	47	537.44
b3630	798	299	24	401.101
b3631	1125	626	40	319.3
b3632	1035	536	14	130.52
b3633	1278	779	36	230.929
b3634	480	34.082	2	293.237
b3635	810	311	5	80.3384
b3636	168	7.743	0	0
b3637	237	9.44154	0	0
b3638	669	170.064	0	0
b3639	1221	722	29	200.713
b3640	456	28.1035	0	0
b3641	597	101.058	15	741.712
b3642	642	143.344	0	0
b3643	717	218.002	25	573.052
b3644	864	365	45	616.075
b3645	825	326	2	30.6568
b3646	618	120.213	0	0
b3647	1683	1184	2	8.44096
b3648	624	125.904	33	1309.75
b3649	276	10.782	0	0
b3650	2109	1610	98	304.168
b3651	690	191.014	4	104.643
b3652	2082	1583	27	85.2308
b3653	1206	707	9	63.6117
b3654	1392	893	3	16.7874
b3655	1710	1211	14	57.7694
b3656	2319	1820	4	10.9825
b3657	1383	884	0	0
b3658	95	6.51808	0	0
b4653	132	7.08371	0	0
b3659	1185	686	0	0
b3660	924	425	10	117.578
b3661	819	320	2	31.2316
b4555	294	11.5358	0	0
b3662	1191	692	15	108.318
b3663	453	27.47	0	0
b3664	1335	836	0	0
b3665	1767	1268	6	23.6454
b3666	1392	893	0	0
b3667	1320	821	1	6.08654
b3668	1503	1004	3	14.9314
b3669	591	95.8682	3	156.372
b3670	291	11.4031	0	0
b3671	1689	1190	19	79.7848
b3672	99	6.5746	0	0
b4618	90	6.44887	0	0
b3673	1185	686	9	65.559
b3674	498	39.8547	0	0
b3675	363	15.6727	0	0
b3676	348	14.5549	0	0
b3677	450	26.8585	0	0
b3678	1494	995	1	5.02216
b3679	1716	1217	0	0
b3680	894	395	0	0
b4556	815	316	0	0
b3683	1617	1118	1	4.46963
b3684	717	218.002	1	22.9221
b3685	1662	1163	7	30.0768
